what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1385208270642
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1385208270642
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1385208270642
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1385208270642
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1385208270642
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1385208270642
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1385208270642
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1385208270642
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1385208270642
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1385208270657
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1385208270657
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1385208270657
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1385208270657
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1385208270657
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1385208270657
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1385208270657
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1385208270657
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1385208270657
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1385208270657
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1385208270657
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1385208270657
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1385208270657
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1385208270657
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1385208270657
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1385208270657
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1385208270657
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1385208270657
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1385208270657
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1385208270657
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1385208270657
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1385208270657
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1385208270657
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1385208270657
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1385208270657
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1385208270657
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1385208270657
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1385208270657
os,sysinfo,,,"win32",1385208270657
arch,sysinfo,,,"x86",1385208270657
ws,sysinfo,,,"win32",1385208270657
locale,sysinfo,,,"ru_RU",1385208270657
processors,sysinfo,,,"2",1385208270657
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1385208270657
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1385208270657
java.specification.name,sysinfo,,,"Java Platform API Specification",1385208270657
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1385208270657
java.specification.version,sysinfo,,,"1.6",1385208270657
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1385208270657
java.version,sysinfo,,,"1.6.0_23",1385208270657
java.vm.info,sysinfo,,,"mixed mode",1385208270657
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1385208270657
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1385208270657
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1385208270657
java.vm.specification.version,sysinfo,,,"1.0",1385208270657
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1385208270657
java.vm.version,sysinfo,,,"19.0-b09",1385208270657
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1385208271078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208275790
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208277911
started,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1385208301998
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1385208302013
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1385208302076
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1385208302154
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1385208302154
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1385208302154
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1385208302154
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208302466
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208305196
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208309252
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208338564
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1385208370783
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1385208371859
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1385208375666
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208376243
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208377257
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208377803
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208381625
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1385208395182
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1385208395228
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1385208414260
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1385208414260
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1385208416039
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208420048
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208426304
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1385208426304
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208441873
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208442699
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208451435
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208454150
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1385208463962
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1385208465164
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1385208468658
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208479048
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208481668
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1385208486505
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1385208506753
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1385208510061
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1385208520497
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1385208521246
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1385208521262
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1385208531898
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1385208544218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208547166
started,bundle,org.eclipse.core.databinding,1.4.0.I20110111-0800,"org.eclipse.core.databinding",1385208553157
started,bundle,org.eclipse.core.databinding.property,1.4.0.I20110222-0800,"org.eclipse.core.databinding.property",1385208553173
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208578585
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1385208578585
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208578882
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208578897
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208581783
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1385208586058
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208599739
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1385208599754
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1385208605339
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208607960
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208610675
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1385208612094
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1385208614138
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1385208620315
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1385208668613
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1385208668816
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1385208668863
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1385208678707
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1385208681530
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1385208681686
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1385208692294
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1385208695773
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1385208716240
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1385208717410
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1385208722278
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1385208722449
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1385208722496
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1385208746739
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1385208748860
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1385208753556
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1385208754710
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1385208757830
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1385208758891
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1385208760607
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1385208761808
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1385208763228
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1385208764413
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1385208769608
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208771059
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208772370
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1385208774819
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1385208775068
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1385208775661
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1385208775880
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1385208782385
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1385208792353
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1385208794787
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208795068
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208799249
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1385208800668
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1385208803663
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208810637
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208811729
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1385208811729
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208812025
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208812056
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208814552
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208815519
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1385208815519
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1385208818359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208818639
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208822695
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1385208826003
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1385208826798
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1385208832040
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1385208833179
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1385208836408
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208844785
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1385208844801
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1385208848130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208855439
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1385208867521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208867802
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208871858
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1385208873355
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208874541
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208875695
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1385208875695
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208878176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208879081
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1385208879096
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1385208882435
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208882731
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208886865
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1385208887708
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208890126
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208892559
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208895757
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208897005
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1385208906818
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208908315
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208909314
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1385208909314
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208912122
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208913182
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1385208913182
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1385208918112
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208920249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208921497
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1385208929703
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1385208941341
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208946255
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385208947316
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1385208949531
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1385208950763
